id,assignee_id,created_at,subject,description,status,submitter_id,requester_id,updated_at,due_at,about,business name,dept,emp id,product information,start date,subscription,tags
7712,,2018-12-06T18:00:11Z,New vendor request,I wish you guys would add Snowman Pizza to your list of vendors. Their pepperoni pizza is on point!,new,7929180588,7929180588,2018-12-06T18:00:11Z,,becoming_a_merchant__billing,Rink's,finance,15703066,product_1,2/19/19,silver,"['amer_region', 'apac', 'aus_nsw', 'emea', 'no_csat', 'paid', 'plan_silver', 'resigned', 'vip_user']"
7713,,2018-12-06T18:00:11Z,Changing driver rating,"Hello, I accidentally rated my last courier Steve 4 stars, but I meant to press 5. Any way to change that?",new,7858174327,7858174327,2018-12-07T18:11:08Z,,general_support_request,Rhodes Furniture,,51072862,product_2,1/13/18,bronze,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip_user']"
7714,7858083167,2018-12-06T18:00:12Z,Give Dave a raise,Dave was crazy fast. Like super super fast.,assigned,7929180588,7929180588,2018-12-06T18:00:12Z,,becoming_a_merchant__billing,Jewel Mart,customer_support,46261757,product_1,2/27/18,bronze,"['amer_region', 'apac', 'aus_nsw', 'emea', 'no_csat', 'paid', 'plan_silver', 'resigned', 'vip_user']"
7715,7929155048,2018-12-06T18:00:13Z,Move to DC!,"Hi, you guys have been a lifesaver in so many ways during my time in SF, but I'm moving to DC next week! Move with me? ",assigned,7858174327,7858174327,2018-12-06T18:00:13Z,,general_support_request,Body Toning,marketing__a,80076249,product_3,8/15/18,bronze,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip_user']"
7716,,2018-12-06T18:00:14Z,Any PROMO Codes?,"Hi, I was wondering if there are any available promo codes right now?",waiting,7858119547,7858119547,2018-12-14T19:03:38Z,,,Witmark,,1367493,product_1,3/4/18,silver,"['amer_region', 'apac', 'aus_nsw', 'co-op', 'free_coupon_sent', 'gold', 'no_csat', 'paid', 'san_francisco', 'vip']"
7717,22407851608,2018-12-06T18:00:14Z,Styling service?,"Hi, I really hate shopping, it would be great if you added a styling service! ",retracted,7858119547,7858119547,2018-12-10T23:04:16Z,,training,Lechmere,marketing__b,28451576,product_1,1/17/18,silver,"['amer_region', 'apac', 'aus_nsw', 'billing', 'co-op', 'gold', 'no_csat', 'paid', 'san_francisco', 'vip']"
7718,,2018-12-06T18:00:15Z,Speedy service!,Thank you for the speedy service today! You are a lifesaver!,new,7858119547,7858119547,2018-12-14T19:03:38Z,,general_support_request,Royal Gas,marketing__a,17045072,product_1,6/15/19,gold,"['amer_region', 'apac', 'aus_nsw', 'co-op', 'free_coupon_sent', 'gold', 'no_csat', 'paid', 'san_francisco', 'vip']"
7719,22407851608,2018-12-06T18:00:16Z,Acai bowls please!,There's a new spot on 3rd street with amazing bowls! Get on it!,retracted,7858174327,7858174327,2018-12-10T23:04:16Z,,general_support_request,Sampson's,,74921101,,3/31/19,silver,"['amer_region', 'apac', 'aus_nsw', 'food_delivery', 'no_csat', 'paid', 'plan_gold', 'vip_user']"
7720,3.60314E+11,2018-12-06T21:17:21Z,Chat with Customer,"Chat started: 2018-12-06 09:16 PM UTC
Served by: Laurence Hardie

IP: 52.40.158.85
User Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36
Country: United States
City: Boardman
URL: https://eatwell.zendesk.com/hc/en-us

Chat ID: 1812.1051100.RBUGJov0JwKx0

The chat transcript will be appended when the agent or visitor leaves the chat.",assigned,3.70334E+11,3.70334E+11,2018-12-06T22:07:50Z,,complaint,House 2 Home,marketing__a,24491431,product_2,8/21/19,gold,"['eat_well', 'zopim_chat', 'zopim_chat_ended']"
7721,24410956807,2018-12-07T00:06:28Z,Chat with Visitor 39653357,"Chat started: 2018-12-07 12:06 AM UTC
Served by: Beatrix Abbott - CE

IP: 192.161.159.18
User Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
Country: United States
City: San Francisco
URL: https://www.zopim.com/landing/simulate?accountId=42onhcRB2CrwDj4NvsJ5vHzMjLceirJv&subdomain=v2&lang=en

Chat ID: 1812.1051100.RBUx3cVT9FwHy

The chat transcript will be appended when the agent or visitor leaves the chat.",open,3.70339E+11,3.70339E+11,2018-12-07T00:32:51Z,,general_support_request,Coon Chicken Inn,sales,13258062,product_3,4/21/18,,"['zopim_chat', 'zopim_chat_ended']"
7722,24410956807,2018-12-07T00:09:34Z,Chat with Jesse,"Chat started: 2018-12-07 12:09 AM UTC
Served by: Beatrix Abbott - CE

IP: 192.161.159.18
User Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
Country: United States
City: San Francisco
URL: https://eatwell.zendesk.com/hc/en-us

Chat ID: 1812.1051100.RBUxle6b6xsw8

The chat transcript will be appended when the agent or visitor leaves the chat.",assigned,3.70319E+11,3.70339E+11,2018-12-07T00:32:37Z,,billing,Sun Television and Appliances,finance,76296336,,10/11/18,bronze,"['eat_well', 'zopim_chat', 'zopim_chat_ended']"
7723,,2018-12-07T18:11:07Z,[Flagged] 'Can I Pre-Order Food?',"Knowledge Capture

Flagged from ticket #7713. | Edit article

# Can I Pre-Order Food?

Francis Kind - CE, last edited July 18, 2018

Yes. You can pre-order food for your parties, corporate events, or any other events.

You can place orders no later than 48 hours before the delivery time. At the moment, you can only pre-order food by sending an email to orders@eatwell.zendesk.com.

Please note you will be able to change or cancel your order no later than 36 hours before the delivery time.

## Allergens

If you or your guests have food allergies/intolerances, make sure to state it in your order. Our agents will discuss all the options with you before confirming the order.

This needs updating.",new,3.60098E+11,3.60098E+11,2018-12-17T19:03:58Z,,food_delivery,Circus World,customer_support,75622034,product_1,2/15/18,,"['amer', 'free_coupon_sent', 'knowledge_capture_flagged_article', 'latam', 'merchant', 'vip', 'vip_org']"
7724,3.68134E+11,2018-12-07T19:32:52Z,Need Refund,"Hi,

I did not get my order last night and was hoping to get a refund.   Please help me!!!! Woof Woof

- Dinky",done,3.68372E+11,3.68372E+11,2018-12-11T20:03:37Z,,complaint,Universal Design Partners,,64094425,,10/7/19,platinum,"['food_delivery', 'gold', 'refund']"
7725,3.62311E+11,2018-12-07T20:25:51Z,Allergic reaction,Yesterday I ordered food from Chick N Chip and had moderate allergic reaction. It turns out their fry in peanut oil. I wish in you app you would show a warning for restaurants that have peanut products. It can be deadly!,waiting,3.65313E+11,3.65313E+11,2018-12-17T21:01:45Z,,becoming_a_merchant__billing,Chargepal,sales,6966328,product_1,6/7/19,bronze,"['amer', 'free_coupon_sent', 'general_support_request', 'latam', 'merchant', 'plan_gold', 'vip', 'vip_org', 'vip_user']"
7726,,2018-12-07T22:00:10Z,Bring back the doughnuts!,"Hello. You used to sell doughnuts from Delia's Doughnut Emporium, but I can't seem to find that merchant in your app anymore. Can I still order delivery from them?",new,7858174327,7858174327,2018-12-07T22:00:10Z,,becoming_a_courier,Fedco,marketing__a,35473378,,6/3/19,bronze,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip_user']"
7727,,2018-12-07T22:00:11Z,Help me reset my password,I can't log into your site. How do I reset my password?,new,7858119547,7858119547,2018-12-17T23:03:50Z,,billing,Mission You,,39439043,product_3,5/10/18,silver,"['amer_region', 'apac', 'aus_nsw', 'co-op', 'free_coupon_sent', 'gold', 'no_csat', 'paid', 'san_francisco', 'vip']"
7728,,2018-12-07T22:00:12Z,Deilvery prices,What are the delivery service fees based on?,new,7858174327,7858174327,2018-12-07T22:00:12Z,,complaint,Ruehl No. 925,,48098790,,6/18/18,gold,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip_user']"
7729,7858111247,2018-12-07T22:00:12Z,Yearly subscription?,Is there a yearly subscription/membership available? I like to pay things all at once!,waiting,7858067547,7858067547,2018-12-07T22:00:12Z,,complaint,Frank's Nursery & Crafts,marketing__a,20343831,,8/5/19,silver,"['amer_region', 'apac', 'aus_nsw', 'chef_dequipe', 'no_csat', 'paid', 'plan_gold', 'product_a', 'subscription_silver']"
7730,7858096207,2018-12-07T22:00:13Z,Speedy service!,Thank you for the speedy service today! You are a lifesaver!,open,7929180588,7929180588,2018-12-07T22:00:13Z,,,Linens 'n Things,finance,64011278,product_3,7/5/19,bronze,"['amer_region', 'apac', 'aus_nsw', 'emea', 'no_csat', 'paid', 'plan_silver', 'resigned', 'vip_user']"
7731,7929155048,2018-12-07T22:00:14Z,Any PROMO Codes?,"Hi, I was wondering if there are any available promo codes right now?",open,7858067547,7858067547,2018-12-07T22:00:14Z,,becoming_a_courier,Leonard Krower & Sons,,6361751,product_3,10/14/19,bronze,"['amer_region', 'apac', 'aus_nsw', 'chef_dequipe', 'no_csat', 'paid', 'plan_gold', 'product_a', 'subscription_silver']"
7732,,2018-12-07T22:00:14Z,Food over an hour late,"Hi, my lunch was delivered an hour later than the estimated arrival time today. Can I get a discount or promo code for my next order? ",assigned,7858067547,7858067547,2018-12-07T22:00:14Z,,becoming_a_merchant__invoice,Wells & Wade,marketing__b,4027435,product_2,10/13/19,bronze,"['amer_region', 'apac', 'aus_nsw', 'chef_dequipe', 'no_csat', 'paid', 'plan_gold', 'product_a', 'subscription_silver']"
7733,,2018-12-07T22:00:15Z,Thanks!,Thanks for the extra cookie in my lunch today (not that I needed it)!,new,7929180588,7929180588,2018-12-07T22:00:15Z,,training,Wild Oats Markets,marketing__b,35251863,product_1,1/2/19,bronze,"['amer_region', 'apac', 'aus_nsw', 'emea', 'no_csat', 'paid', 'plan_silver', 'resigned', 'vip_user']"
7734,7929155048,2018-12-07T22:00:16Z,Can I share my account?,"Hi, I would like to share my account with my husband. Can we have two logins for one account?",waiting,7929180588,7929180588,2018-12-07T22:00:16Z,,becoming_a_merchant__billing,Shoe Pavilion,customer_support,67898702,,8/27/18,bronze,"['amer_region', 'apac', 'aus_nsw', 'emea', 'no_csat', 'paid', 'plan_silver', 'resigned', 'vip_user']"
7735,,2018-12-07T22:00:16Z,Password Help,Please help me reset my password.,waiting,7929180588,7929180588,2018-12-07T22:00:16Z,,training,Williams Bros.,marketing__b,6283626,,6/23/19,silver,"['amer_region', 'apac', 'aus_nsw', 'emea', 'no_csat', 'paid', 'plan_silver', 'resigned', 'vip_user']"
7736,,2018-12-07T22:00:17Z,Acai bowls please!,There's a new spot on 3rd street with amazing bowls! Get on it!,new,7858174327,7858174327,2018-12-07T22:00:17Z,,complaint,Jeans Unlimited,marketing__a,43488589,product_1,11/6/18,silver,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip_user']"
7737,,2018-12-07T22:00:18Z,Local Farmers Markets,"Hi, are there any future plans to include mid-week farmer's market deliveries?",new,7929180588,7929180588,2018-12-07T22:00:18Z,,billing,Schaak Electronics,marketing__a,23962576,product_3,5/31/19,,"['amer_region', 'apac', 'aus_nsw', 'emea', 'no_csat', 'paid', 'plan_silver', 'resigned', 'vip_user']"
7738,,2018-12-10T07:19:27Z,Order error,"Hi,

I received an error message when I tried to submit my order. Can you help? I'm hungry!!!",new,3.70458E+11,3.70458E+11,2018-12-10T07:20:49Z,,food_delivery,Pantry Food Stores,sales,45721997,,7/18/19,gold,['gold']
7739,7929155048,2018-12-10T16:00:20Z,Gross,Hello. I ordered the Fennel Ice Cream from Ice Cold Creamery but it tasted like a tree branch. Can I please try something else at no charge?,waiting,7858174327,7858174327,2018-12-10T16:00:20Z,,training,Shabby Chic,,18486618,product_2,12/14/18,gold,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip_user']"
7740,,2018-12-10T16:00:21Z,Bring back the doughnuts!,"Hello. You used to sell doughnuts from Delia's Doughnut Emporium, but I can't seem to find that merchant in your app anymore. Can I still order delivery from them?",new,7858174327,7858174327,2018-12-10T16:00:21Z,,general_support_request,Locost Accessories,,58427366,,9/21/18,bronze,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip_user']"
7741,7858083167,2018-12-10T16:00:22Z,I can't sign in,Help! I can't sign into your site and I need to order tons of rootbeer for a party I'm hosting!,waiting,7858119547,7858119547,2018-12-18T17:01:28Z,,training,Golden's Distributors,finance,32458654,product_3,7/4/18,,"['amer_region', 'apac', 'aus_nsw', 'co-op', 'free_coupon_sent', 'gold', 'no_csat', 'paid', 'san_francisco', 'vip']"
7742,,2018-12-10T16:00:23Z,Give Mary a promotion!,"Hello. Mary delivered my sandwich with a huge smile on her face. She also anticipated I'd want ketchup, mustard and mayonaise, and she brought all three along. She deserves a raise for the consistently excellent service!",new,7858119547,7858119547,2018-12-18T17:01:28Z,,training,Office Warehouse,,97886857,product_1,1/2/20,silver,"['amer_region', 'apac', 'aus_nsw', 'co-op', 'free_coupon_sent', 'gold', 'no_csat', 'paid', 'san_francisco', 'vip']"
7743,,2018-12-10T16:00:23Z,New vendor request,I wish you guys would add Snowman Pizza to your list of vendors. Their pepperoni pizza is on point!,new,7858119547,7858119547,2018-12-18T17:01:28Z,,,Buena Vista Garden Maintenance,marketing__b,49972076,product_1,7/2/18,,"['amer_region', 'apac', 'aus_nsw', 'co-op', 'free_coupon_sent', 'gold', 'no_csat', 'paid', 'san_francisco', 'vip']"
7744,22407851608,2018-12-10T16:00:24Z,Come to Madison!!,You guys should really come to Madison. It's totally lame that you're only in Milwaukee.,done,7858174327,7858174327,2018-12-15T22:03:42Z,,general_support_request,Williams Bros.,marketing__b,57566397,product_2,12/11/19,gold,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip_user']"
7745,22407851608,2018-12-10T16:00:25Z,Can't remember password,My password has slipped my mind. Can you tell me what it is?,retracted,7929180588,7929180588,2018-12-15T22:03:42Z,,food_delivery,Galyan's,marketing__b,70423672,product_3,8/9/18,gold,"['amer_region', 'apac', 'aus_nsw', 'emea', 'no_csat', 'paid', 'plan_silver', 'resigned', 'vip_user']"
7746,,2018-12-10T16:00:25Z,Double charged!!,Hey- I got double charged for the order I placed last Monday. Can I get a refund?,new,7858119547,7858119547,2018-12-18T17:01:29Z,,food_delivery,Pacific Stereo,finance,79662964,product_3,1/14/19,bronze,"['amer_region', 'apac', 'aus_nsw', 'co-op', 'free_coupon_sent', 'gold', 'no_csat', 'paid', 'san_francisco', 'vip']"
7747,7858096207,2018-12-10T16:00:26Z,Late order,"My delivery arrived 30 minutes late, which made me late to an event. I was really disappointed!",open,7929180588,7929180588,2018-12-10T16:00:26Z,,complaint,Envirotecture Design,sales,18900953,product_2,11/6/18,gold,"['amer_region', 'apac', 'aus_nsw', 'emea', 'no_csat', 'paid', 'plan_silver', 'resigned', 'vip_user']"
7748,7858096207,2018-12-10T16:00:27Z,New vendor request,I wish you guys would add Snowman Pizza to your list of vendors. Their pepperoni pizza is on point!,waiting,7929180588,7929180588,2018-12-10T16:00:27Z,,food_delivery,Golden Joy,finance,55261573,,3/1/18,gold,"['amer_region', 'apac', 'aus_nsw', 'emea', 'no_csat', 'paid', 'plan_silver', 'resigned', 'vip_user']"
7749,3.62311E+11,2018-12-10T16:00:27Z,Never charged,"Hello, The order I placed last Monday has not been charged to my credit card. Is it normal to have that big of a delay?",open,7858174327,7858174327,2018-12-11T00:15:03Z,,food_delivery,Cellophane Square,finance,43488589,product_3,8/9/19,silver,"['amer_region', 'apac', 'aus_nsw', 'billing', 'no_csat', 'paid', 'plan_gold', 'vip_user']"
7750,8129791828,2018-12-10T16:00:28Z,Cold Pizza,"Hi, I ordered pizza last night for dinner and by the time it arrived it was cold...",waiting,7858119547,7858119547,2018-12-18T17:01:29Z,,complaint,Sammy's Record Shack,sales,16107657,product_3,10/22/18,gold,"['amer_region', 'apac', 'aus_nsw', 'co-op', 'free_coupon_sent', 'gold', 'no_csat', 'paid', 'san_francisco', 'vip']"
7751,8129791828,2018-12-10T16:00:29Z,Still being charged for deliveries,"I am a Premium member, but I keep getting charged for each delivery. What gives?",open,7929180588,7929180588,2018-12-10T16:00:29Z,,becoming_a_merchant__invoice,Record Bar,finance,9319943,,5/9/18,bronze,"['amer_region', 'apac', 'aus_nsw', 'emea', 'no_csat', 'paid', 'plan_silver', 'resigned', 'vip_user']"
7752,22407851608,2018-12-10T16:00:30Z,Styling service?,"Hi, I really hate shopping, it would be great if you added a styling service! ",open,7858119547,7858119547,2018-12-18T17:01:29Z,,general_support_request,New World,sales,39360401,,6/7/18,silver,"['amer_region', 'apac', 'aus_nsw', 'co-op', 'free_coupon_sent', 'gold', 'no_csat', 'paid', 'san_francisco', 'vip']"
7753,,2018-12-10T16:00:30Z,Can I share my account?,"Hi, I would like to share my account with my husband. Can we have two logins for one account?",open,7929180588,7929180588,2018-12-10T16:00:30Z,,becoming_a_merchant__invoice,Team Designers and Associates,,10199872,product_2,7/7/19,gold,"['amer_region', 'apac', 'aus_nsw', 'emea', 'no_csat', 'paid', 'plan_silver', 'resigned', 'vip_user']"
7754,,2018-12-10T16:00:31Z,Yearly subscription?,Is there a yearly subscription/membership available? I like to pay things all at once!,waiting,7929180588,7929180588,2018-12-10T16:00:31Z,,training,Gottschalks,finance,7464458,product_1,6/14/19,bronze,"['amer_region', 'apac', 'aus_nsw', 'emea', 'no_csat', 'paid', 'plan_silver', 'resigned', 'vip_user']"
7755,7858096207,2018-12-10T16:00:32Z,Password Help,Please help me reset my password.,open,7858174327,7858174327,2018-12-10T16:00:32Z,,becoming_a_merchant__invoice,Central Hardware,customer_support,80270913,product_1,2/24/18,bronze,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip_user']"
7756,22407851608,2018-12-10T16:00:32Z,Frozen map,I can't track my courier. My map is frozen. Any ideas on how to fix this?,done,7858119547,7858119547,2018-12-15T22:03:42Z,,billing,Kelly and Cohen,finance,39476896,,4/30/19,bronze,"['amer_region', 'apac', 'aus_nsw', 'co-op', 'gold', 'no_csat', 'paid', 'san_francisco', 'vip']"
